LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
6.8939973,52.5798892,2,PreuÃŸagstraÃŸe,,Hoogstede,,,,,c08524cd9bd7d456
6.9144401,52.5823405,34,VechtetalstraÃŸe,,Hoogstede,,,,,52f7e2a7657158ca
6.8886529,52.5742186,6,Kistemakerstroate,,Hoogstede,,,,,1b7e31f1f6ed425f
6.8999294,52.5791539,9,Koppeldiek,,Hoogstede,,,,,f958272483a48995
6.9295417,52.5859138,3,Arkel,,Hoogstede,,,,,0e0e4d1e56c09db7
6.9126736,52.5836362,3,Am WÃ¤ldchen,,Hoogstede,,,,,72b7d65344335b22
6.8984502,52.590604,50,VechtetalstraÃŸe,,Hoogstede,,,,,8caf5464029a5f93
6.9196681,52.5791374,20,VechtetalstraÃŸe,,Hoogstede,,,,,f064356a57df3259
6.8863754,52.578657,2,Am Speicher,,Hoogstede,,,,,2432231a22b40bf9
6.9260688,52.5805686,12,Kaller Weg,,Hoogstede,,,,,5f633b0d2189c2b1
6.8896592,52.588469,55,VechtetalstraÃŸe,,Hoogstede,,,,,a48651e9b6c12f20
6.920132,52.5988968,7,Emlichheimer StraÃŸe,,Ringe,,,,,fe732061838fff54
6.9252412,52.6008877,14,Meppener StraÃŸe,,Ringe,,,,,d29c768e183571ec
6.9204277,52.6010986,17,Kuhdamm,,Ringe,,,,,b7bcd909b74a691d
6.9187999,52.6014272,10,NeulandstraÃŸe,,Ringe,,,,,0a5b2dcfcbb7e44a
6.9179064,52.6015253,17,NeulandstraÃŸe,,Ringe,,,,,36059b38edefcc49
6.9212138,52.6002235,8,MÃ¼hlenkamp,,Ringe,,,,,0c320b30794826d5
6.9206737,52.594367,24,SiedlerstraÃŸe,,Ringe,,,,,55980fb5de6b5930
6.9201217,52.5969456,16,RaiffeisenstraÃŸe,,Ringe,,,,,ae3ad7a6d2c93376
6.9190744,52.6012855,6,NeulandstraÃŸe,,Ringe,,,,,87ba0dbdefb87ef2
6.9265335,52.5941612,10,Hal-Loo-Weg,,Ringe,,,,,222132e60ff44edd
6.9164405,52.6011504,36,Emlichheimer StraÃŸe,,Ringe,,,,,e09ecbe94c6e0cc2
6.9204822,52.5963097,3,SiedlerstraÃŸe,,Ringe,,,,,f3c02cdfdcaa9547
6.9190427,52.5999872,22,Emlichheimer StraÃŸe,,Ringe,,,,,6895ecb153ddc22b
6.9208623,52.5996194,10,Emlichheimer StraÃŸe,,Ringe,,,,,4cb4636e56b24d27
6.9216404,52.5944739,20,SiedlerstraÃŸe,,Ringe,,,,,220f41426ddae9dd
6.9192451,52.6011907,4,NeulandstraÃŸe,,Ringe,,,,,e095d08b04a6b387
6.9214645,52.6005364,5,MÃ¼hlenkamp,,Ringe,,,,,3c76b88ff6343270
6.9207343,52.5985726,2,Gartenweg,,Ringe,,,,,022e87f5512144c4
6.9198658,52.5996087,16,Emlichheimer StraÃŸe,,Ringe,,,,,e9d58a09cc595d72
6.9178054,52.6012072,13,NeulandstraÃŸe,,Ringe,,,,,dc7976ea2a911884
6.9214604,52.5999544,4,Im Winkel,,Ringe,,,,,a6a7b5234edc14cf
6.91538,52.6010931,41,Emlichheimer StraÃŸe,,Ringe,,,,,8ab522770ebeaf8a
6.9196274,52.6007699,1,NeulandstraÃŸe,,Ringe,,,,,a1ee165feeea1b04
6.918561,52.6016517,12,NeulandstraÃŸe,,Ringe,,,,,5a5b30af65c7e21c
6.9230468,52.5998344,12,BogenstraÃŸe,,Ringe,,,,,44e216558223b239
6.9219916,52.5954835,15,SiedlerstraÃŸe,,Ringe,,,,,941fd553faf65941
6.9190416,52.593824,44,RaiffeisenstraÃŸe,,Ringe,,,,,7df3fea3ff6b0a30
6.9218121,52.5949739,47,HelwegstraÃŸe,,Ringe,,,,,4ea158195707c6cf
6.9191001,52.6010318,5,NeulandstraÃŸe,,Ringe,,,,,09a990edad7db35e
6.9216575,52.5941938,27,SiedlerstraÃŸe,,Ringe,,,,,2520d6fd5f70f636
6.9197502,52.6009648,5,Pollstege,,Ringe,,,,,89cd6b5f39c57668
6.9226004,52.5998734,10,BogenstraÃŸe,,Ringe,,,,,383d0db7f706b59a
6.9205652,52.6006433,1,MÃ¼hlenkamp,,Ringe,,,,,fa0536f2cb3f17b1
6.9208793,52.597213,11,RaiffeisenstraÃŸe,,Ringe,,,,,ae0043f8a5f0c0b1
6.9209616,52.6005737,3,MÃ¼hlenkamp,,Ringe,,,,,2c2209056e11283c
6.9139863,52.6012748,47,Emlichheimer StraÃŸe,,Ringe,,,,,ed3288e4fc7de569
6.9209729,52.6001472,6,MÃ¼hlenkamp,,Ringe,,,,,d84d1cf021aa998c
6.92243,52.5993474,7,Im Winkel,,Ringe,,,,,8bd10be28807cc02
6.9206118,52.5975543,8,RaiffeisenstraÃŸe,,Ringe,,,,,d727ee32a0f91bb8
6.9225132,52.5980874,2,Neuenhauser StraÃŸe,,Ringe,,,,,e60875a6f0cedf14
6.9182681,52.6014111,11,NeulandstraÃŸe,,Ringe,,,,,2c21aaad42bfabaa
6.9234698,52.5957443,38,HelwegstraÃŸe,,Ringe,,,,,64a0a444154d5ee9
6.9211017,52.5943872,22,SiedlerstraÃŸe,,Ringe,,,,,5503bf8dbe874fd0
6.9215446,52.5939942,29,SiedlerstraÃŸe,,Ringe,,,,,4371e05fa7f0886a
6.9208801,52.599085,8,Emlichheimer StraÃŸe,,Ringe,,,,,99cb0b0a95352c82
6.9226476,52.5995398,5,Im Winkel,,Ringe,,,,,83583652871807b3
6.9180771,52.5989739,19,Blickstege,,Ringe,,,,,2c08c9da623fd475
6.9204417,52.5968272,15,RaiffeisenstraÃŸe,,Ringe,,,,,f51ee10767b60dc2
6.9188752,52.5953401,30,RaiffeisenstraÃŸe,,Ringe,,,,,a3bb9321507a963a
6.9212006,52.5998134,6,Im Winkel,,Ringe,,,,,d16bb7739edc7f1e
6.9210914,52.5938383,3,Eschweg,,Ringe,,,,,f4a0f66e307b9e44
6.9221486,52.5999831,1,Im Winkel,,Ringe,,,,,c129d397525d6a47
6.9171665,52.6008137,32,Emlichheimer StraÃŸe,,Ringe,,,,,6ce90c915de0333b
6.9222712,52.5996279,3,Im Winkel,,Ringe,,,,,2461545b73cf9ebb
6.9309448,52.6002822,1,Kaulenkamp,,Ringe,,,,,5222d02d9e878010
6.9219133,52.5947262,18,SiedlerstraÃŸe,,Ringe,,,,,2edbf5457233f0cb
6.9210717,52.5989999,6,Emlichheimer StraÃŸe,,Ringe,,,,,eede9de602cd5778
6.9206593,52.5961551,5,SiedlerstraÃŸe,,Ringe,,,,,171daecc1a40a370
6.9144145,52.6012738,45,Emlichheimer StraÃŸe,,Ringe,,,,,81bd4afcad5d3dc4
6.9187878,52.6011997,7,NeulandstraÃŸe,,Ringe,,,,,cb1c7123a4311884
6.9207016,52.5970022,13,RaiffeisenstraÃŸe,,Ringe,,,,,6201372aea1e9644
6.9204792,52.5983724,4,Gartenweg,,Ringe,,,,,b26a4f556a2aad4e
6.9176467,52.5957045,37,Blickstege,,Ringe,,,,,f304b51464ec0431
6.9186895,52.600813,5A,NeulandstraÃŸe,A,Ringe,,,,,4107d74f137f3247
6.9215997,52.6003461,10,MÃ¼hlenkamp,,Ringe,,,,,372c0c11f0ce67df
6.9215101,52.5956766,13,SiedlerstraÃŸe,,Ringe,,,,,48b2351f2535f906
6.9210076,52.5973401,9,RaiffeisenstraÃŸe,,Ringe,,,,,a9b8b566543a5d7b
6.9212537,52.5948337,49A,HelwegstraÃŸe,A,Ringe,,,,,412bdc13f6c46f3b
6.9209826,52.5979382,4,RaiffeisenstraÃŸe,,Ringe,,,,,d312adf29ca31874
6.9208694,52.5960168,7,SiedlerstraÃŸe,,Ringe,,,,,5be93d27e1031095
6.9212585,52.5957861,11,SiedlerstraÃŸe,,Ringe,,,,,572a4ccfce9a08de
6.9203252,52.5982382,6,Gartenweg,,Ringe,,,,,304c4fc3d44b6f6c
6.9228551,52.5984375,3,Neuenhauser StraÃŸe,,Ringe,,,,,0a81e5645dc4e033
6.9175469,52.6012934,18,NeulandstraÃŸe,,Ringe,,,,,f8ef10af1e62396f
6.9298128,52.5955271,4,HelwegstraÃŸe,,Ringe,,,,,efa7356e260ec33f
6.9203986,52.5995378,12,Emlichheimer StraÃŸe,,Ringe,,,,,41a26ce8d4fd7c43
6.921697,52.5930083,45,RaiffeisenstraÃŸe,,Ringe,,,,,18fa860abbbb4675
6.9168275,52.600511,3,Blickstege,,Ringe,,,,,5a471a9edca7124c
6.9199991,52.601639,9,Pollstege,,Ringe,,,,,0a57d5f8e12a4e41
6.9210341,52.5959165,9,SiedlerstraÃŸe,,Ringe,,,,,66c2f392fe2bad87
6.9213303,52.5975219,7,RaiffeisenstraÃŸe,,Ringe,,,,,283d91a849ac0c03
6.9292395,52.5964175,43,Neuenhauser StraÃŸe,,Ringe,,,,,ec6c0c3c0dfbe339
6.9209293,52.5947414,51,HelwegstraÃŸe,,Ringe,,,,,75865c11c4af425e
6.9178383,52.592587,6,Weg Zum DÃ¶nsberg,,Ringe,,,,,7da42516ce0782be
6.9227836,52.6004741,6,Kuhdamm,,Ringe,,,,,4f4558c4201221fc
6.92022,52.5971318,14,RaiffeisenstraÃŸe,,Ringe,,,,,2e7de68ecd9075f2
6.9203602,52.5972781,12,RaiffeisenstraÃŸe,,Ringe,,,,,2fc3f20c0ba3f404
6.9219682,52.5999186,1A,Im Winkel,A,Ringe,,,,,e3231cd501285213
6.9199609,52.5972756,14A,RaiffeisenstraÃŸe,A,Ringe,,,,,a30adeabe0f7e71c
6.9198738,52.6012245,7,Pollstege,,Ringe,,,,,267daf9a6a717e7c
6.9308949,52.5958385,57,Neuenhauser StraÃŸe,,Ringe,,,,,e01d2c1b4726f6d0
6.9214096,52.5948621,49,HelwegstraÃŸe,,Ringe,,,,,88391d1dfba7ca8b
6.9168528,52.600918,34,Emlichheimer StraÃŸe,,Ringe,,,,,a10146ef580cfcba
6.9185161,52.6013355,9,NeulandstraÃŸe,,Ringe,,,,,65ebf483ce3bddc0
6.9234192,52.5946133,39,HelwegstraÃŸe,,Ringe,,,,,9805d9f71b7af916
6.9204534,52.5951776,50,HelwegstraÃŸe,,Ringe,,,,,ae2bfa3e1ce98c9c
6.9207484,52.6003715,4,MÃ¼hlenkamp,,Ringe,,,,,c2bfd4a5d946bb0e
6.9276669,52.5985822,36,Nachtigallenweg,,Ringe,,,,,5a322a18c6ae711e
6.9301998,52.5911912,21,Hal-Loo-Weg,,Ringe,,,,,6891541acb6bc989
6.9193647,52.6009038,3,NeulandstraÃŸe,,Ringe,,,,,b2927d3d42cc55b6
6.9215412,52.5977135,5,RaiffeisenstraÃŸe,,Ringe,,,,,b5df9e2e2319d057
6.9204794,52.597403,10,RaiffeisenstraÃŸe,,Ringe,,,,,c439bffc346748e0
6.9218003,52.6000999,2,Im Winkel,,Ringe,,,,,3f811eab9ab281d3
6.9212214,52.6009241,13,Kuhdamm,,Ringe,,,,,35911f28083ead0d
6.918027,52.5970545,7,Massdiek,,Ringe,,,,,e95fc10f7c4d1348
6.9156092,52.601103,39,Emlichheimer StraÃŸe,,Ringe,,,,,f074b17dcd92556b
6.9215545,52.6008297,11,Kuhdamm,,Ringe,,,,,1aa92d3ac6663144
6.9197134,52.5969726,2,Massdiek,,Ringe,,,,,9e32da3061db6951
6.8999945,52.6013661,9,Bahnweg,,Ringe,,,,,d6d79ffa05c362bb
6.9159056,52.6015936,9,TulpenstraÃŸe,,Ringe,,,,,f1f15613b2069ec3
6.9166617,52.6016228,35,RosenstraÃŸe,,Ringe,,,,,ae1cd5ecd35ec40d
6.9163696,52.6015479,37,RosenstraÃŸe,,Ringe,,,,,729f89c41037925a
6.9326812,52.5793657,5,Wilsumer StraÃŸe,,Hoogstede,,,,,c3d1863c88b91f3d
6.9330616,52.5784797,4,Am Hamberg,,Hoogstede,,,,,103889221b0ba8a2
6.8593709,52.597184,37,Wilsumer StraÃŸe,,Emlichheim,,,,,661ef69623f33b30
6.8604367,52.5992678,36,Wilsumer StraÃŸe,,Emlichheim,,,,,173d6fa6a7777b0e
6.8669239,52.59931,12,VechtetalstraÃŸe,,Emlichheim,,,,,839a07fdca5abaa1
6.8637129,52.5963534,17,Haftenkamper Diek,,Emlichheim,,,,,1434826d7d331918
6.8773945,52.5969382,17,VechtetalstraÃŸe,,Emlichheim,,,,,f60b5cb543b6d3d2
6.8662092,52.5754739,4,Grenzweg,,Emlichheim,,,,,144e80d650c6839e
6.8725365,52.589727,27,Haftenkamper Diek,,Emlichheim,,,,,e23618be8bcdf351
6.8767176,52.59719,15,VechtetalstraÃŸe,,Emlichheim,,,,,8094d64d5cfb0954
6.8619186,52.5969678,12,Haftenkamper Diek,,Emlichheim,,,,,b5b93dacf84468ec
6.8663921,52.5852172,9,Weg Zum FÃ¼rstentum,,Emlichheim,,,,,ccd36a18243f037a
6.8730494,52.5893217,29,Haftenkamper Diek,,Emlichheim,,,,,4cb160d7310f312e
6.8621159,52.5757542,19,Weg Zum FÃ¼rstentum,,Emlichheim,,,,,0ac51e6e4f51ff35
6.8736275,52.5889519,31,Haftenkamper Diek,,Emlichheim,,,,,3d05e337f526d9f9
6.8779805,52.5967202,19,VechtetalstraÃŸe,,Emlichheim,,,,,c5e4e8cc61194a77
6.8614733,52.5974634,8,Haftenkamper Diek,,Emlichheim,,,,,223bc1677797fbdb
6.8753434,52.5882321,39,Haftenkamper Diek,,Emlichheim,,,,,1bb254bad015cdd2
6.8614244,52.5976688,6,Haftenkamper Diek,,Emlichheim,,,,,d09a571e5c4d9b71
6.8659739,52.5940485,20,Haftenkamper Diek,,Emlichheim,,,,,efe50ecd6561410f
6.8637481,52.596567,15,Haftenkamper Diek,,Emlichheim,,,,,52c679608f791ca8
6.8668755,52.5990645,10,VechtetalstraÃŸe,,Emlichheim,,,,,4e7f8c611d6066ab
6.8645164,52.5809178,15,Weg Zum FÃ¼rstentum,,Emlichheim,,,,,b912330921aafce9
6.8709677,52.5908346,23,Haftenkamper Diek,,Emlichheim,,,,,4608027e2de23033
6.8842252,52.5979359,2,Bahner Weg,,Emlichheim,,,,,9c3db4a2416125dc
6.8784302,52.596557,21,VechtetalstraÃŸe,,Emlichheim,,,,,f450cb94d3a963b2
6.8673816,52.5876182,7,Weg Zum FÃ¼rstentum,,Emlichheim,,,,,17259c4ea4206873
6.8718181,52.589041,28,Haftenkamper Diek,,Emlichheim,,,,,9661bba69edaa150
6.861792,52.5736074,2,Grenzweg,,Wilsum,,,,,979cf99d495569e7
6.8660226,52.584161,11,Weg Zum FÃ¼rstentum,,Emlichheim,,,,,72a27657f21c46c2
6.8713029,52.5859624,5,Weg Zum FÃ¼rstentum,,Emlichheim,,,,,23ca25658f4c7c10
6.8837987,52.5961826,1,Bahner Weg,,Emlichheim,,,,,cbba9f376b066362
6.8685293,52.5921483,22,Haftenkamper Diek,,Emlichheim,,,,,9e040369229730bf
6.86676,52.5983441,4,VechtetalstraÃŸe,,Emlichheim,,,,,b10104baafdffd51
6.8652741,52.5825298,13,Weg Zum FÃ¼rstentum,,Emlichheim,,,,,26bb483cdf2339dc
6.8664011,52.5992217,6,VechtetalstraÃŸe,,Emlichheim,,,,,b7fd0e6dc804a563
6.8619718,52.5983698,1,Haftenkamper Diek,,Emlichheim,,,,,067be99dd97f0de0
6.8668852,52.5987809,8,VechtetalstraÃŸe,,Emlichheim,,,,,77518919a0e11171
6.8758238,52.5897571,35,Haftenkamper Diek,,Emlichheim,,,,,98c05dcc7738993f
6.8610168,52.6001007,1,Wilminkweg,,Emlichheim,,,,,3bbb207e44b3c104
6.8678002,52.5891269,3,Weg Zum FÃ¼rstentum,,Emlichheim,,,,,1f1c27076d064ed9
6.9337102,52.5967999,7,Wagenholter Diek,,Ringe,,,,,f4e1d533dc884abd
6.9365243,52.5927966,98,Neuenhauser StraÃŸe,,Ringe,,,,,d7b2b6aa1da80ac2
6.8524822,52.626125,31,MÃ¼ldersweg,,Emlichheim,,,,,711033b4e26b91ff
6.8537687,52.6042728,12,LÃ¤gen Diek,,Emlichheim,,,,,b8921fdf79946185
6.8497975,52.6158879,3,Kurzer Weg,,Emlichheim,,,,,f8a580d765ea2ffe
6.8444586,52.6085423,18,StokmanstraÃŸe,,Emlichheim,,,,,4f48c775512bd5b4
6.8406559,52.6137964,59,Grasriete,,Emlichheim,,,,,7991338a923e5677
6.8365077,52.6157368,4,Danziger StraÃŸe,,Emlichheim,,,,,819f7512e03b3c49
6.8523456,52.6175053,15,EichenstraÃŸe,,Emlichheim,,,,,65fd1445c18295cd
6.8508118,52.6144414,5,AmselstraÃŸe,,Emlichheim,,,,,45a332a152721166
6.8349235,52.6159864,54,Westerfeld,,Emlichheim,,,,,4339d89085c151f8
6.838395,52.6119346,72,Volzeler MÃ¼hlenweg,,Emlichheim,,,,,43a317d1c86fa4b0
6.8389781,52.6087254,2B,FuchsienstraÃŸe,B,Emlichheim,,,,,713e62a85a09111f
6.8572523,52.6133311,20A,WintershallstraÃŸe,A,Emlichheim,,,,,3c33a0311350885a
6.8508604,52.6149442,1,Breslauer StraÃŸe,,Emlichheim,,,,,bc72e2ed7d130f92
6.8554623,52.6139019,8,WintershallstraÃŸe,,Emlichheim,,,,,ce1209e10cb5bede
6.8407603,52.6078744,9,DahlienstraÃŸe,,Emlichheim,,,,,1007243372ffaa2a
6.8487197,52.6043874,14,Zum Vechtetal,,Emlichheim,,,,,ea6f357390c98697
6.8532185,52.6128006,27B,MÃ¼hlenstraÃŸe,B,Emlichheim,,,,,dc7c468919e9d330
6.8496659,52.6111542,9,Meisenweg,,Emlichheim,,,,,7b575b3508f5d7dc
6.8351826,52.6171655,63,Westerfeld,,Emlichheim,,,,,7d907bf71295d390
6.8347999,52.6238193,95,Westerfeld,,Emlichheim,,,,,1ad076b0e9c4f21b
6.8536843,52.6074633,6,BahnhofstraÃŸe,,Emlichheim,,,,,7b3c36cf0424e95f
6.8468815,52.6154462,33,Berliner StraÃŸe,,Emlichheim,,,,,c00df0a6e1cf9ab6
6.8561057,52.6048366,21,Wilsumer StraÃŸe,,Emlichheim,,,,,205f071b575f8482
6.8387611,52.6151578,75,Grasriete,,Emlichheim,,,,,459b0295853dc124
6.8503032,52.6057573,18,HauptstraÃŸe,,Emlichheim,,,,,7ea48d4680f5e2a8
6.8581805,52.6063731,10,NiemÃ¶llerstraÃŸe,,Emlichheim,,,,,b71365c1501e145d
6.8467411,52.6117001,3,BogenstraÃŸe,,Emlichheim,,,,,d812767772b178bf
6.836759,52.6189941,80,Westerfeld,,Emlichheim,,,,,b592262ee973aff5
6.8419381,52.6048929,12,WildestraÃŸe,,Emlichheim,,,,,bb9ae6df6c4d170b
6.8455728,52.6118012,22,Grasriete,,Emlichheim,,,,,11854dc874222b11
6.8525647,52.6069275,36,DorfstraÃŸe,,Emlichheim,,,,,3e10ec14a89d8ea3
6.848932,52.6081868,4,Borggrevenkamp,,Emlichheim,,,,,315e3f92a8016628
6.8389687,52.6075389,78,HauptstraÃŸe,,Emlichheim,,,,,c5c77060f859616d
6.8433909,52.6073371,11,StokmanstraÃŸe,,Emlichheim,,,,,70d0e7004ff130a4
6.8564471,52.615641,16,Westersand,,Emlichheim,,,,,71e7fb2e6e076398
6.854139,52.6075405,6A,BahnhofstraÃŸe,A,Emlichheim,,,,,a86a31242fac2ea4
6.8517092,52.605822,12,HauptstraÃŸe,,Emlichheim,,,,,02f6b2038fb8e575
6.8473138,52.6118551,7,BogenstraÃŸe,,Emlichheim,,,,,a721f8f73366a8f7
6.8521965,52.6172518,13,EichenstraÃŸe,,Emlichheim,,,,,b8cd394f39e21956
6.8361744,52.6090368,25,FuchsienstraÃŸe,,Emlichheim,,,,,813aebaa7239a23c
6.8515628,52.6071207,29,DorfstraÃŸe,,Emlichheim,,,,,8437c0d59680edda
6.8447897,52.6112344,11,MozartstraÃŸe,,Emlichheim,,,,,e5c50ab54baaab37
6.8362826,52.6169288,84,Grasriete,,Emlichheim,,,,,9b27b529148fca37
6.8568437,52.6057399,8,SÃ¼nnenberg,,Emlichheim,,,,,30ca53f04ac62efb
6.8378897,52.6137079,37,WiesenstraÃŸe,,Emlichheim,,,,,f96518f904d1043a
6.8460903,52.6059667,2,DorfstraÃŸe,,Emlichheim,,,,,fbdb5a7d4792e0fd
6.8388284,52.6141661,61A,WiesenstraÃŸe,A,Emlichheim,,,,,0eb1e84ccc7c2451
6.8389181,52.61374,28,WiesenstraÃŸe,,Emlichheim,,,,,96e3b2ff7bd50622
6.8515866,52.614054,2,LerchenstraÃŸe,,Emlichheim,,,,,028dc5fa12d5a7f1
6.8390894,52.6147578,75,Westerhook,,Emlichheim,,,,,4275922786ee4933
6.8547383,52.6144307,7,WintershallstraÃŸe,,Emlichheim,,,,,2031a89b536510f3
6.8416877,52.6082935,12,Westerhook,,Emlichheim,,,,,5b5cf946ab525542
6.8253294,52.6269728,5,Hinter dem Kanal,,Emlichheim,,,,,d5f78868b59a6f91
6.8507893,52.6170086,5,TannenstraÃŸe,,Emlichheim,,,,,83cb34d29b1df354
6.8440663,52.6116691,5,MozartstraÃŸe,,Emlichheim,,,,,d7a68fba044233f4
6.8502589,52.6111392,5,Meisenweg,,Emlichheim,,,,,d427674c1e39243d
6.8467807,52.608549,7,Stroevenkamp,,Emlichheim,,,,,af42f4c009181c64
6.8503597,52.6127089,8,DrosselstraÃŸe,,Emlichheim,,,,,0eaa63228cb3bf59
6.8431039,52.6128431,41,Grasriete,,Emlichheim,,,,,77fa7010a2edde82
6.8505271,52.6144579,7,AmselstraÃŸe,,Emlichheim,,,,,3d6ae4310b7ca97f
6.8498507,52.6057248,22,HauptstraÃŸe,,Emlichheim,,,,,27394a2de0a225bd
6.8463101,52.6104174,4,HÃ¤ndelstraÃŸe,,Emlichheim,,,,,7ff1297f3a82497b
6.8435502,52.6108082,17,HaydnstraÃŸe,,Emlichheim,,,,,cc3da7bb0c60e69b
6.8461795,52.6072116,12,Huskamp,,Emlichheim,,,,,fd46a5de5f254167
6.8510179,52.6131517,3,FinkenstraÃŸe,,Emlichheim,,,,,d69f4902bb6b7bc1
6.8510751,52.6051088,10,Bremarkt,,Emlichheim,,,,,a5473cef3ff957be
6.8499196,52.6188523,10,BuchenstraÃŸe,,Emlichheim,,,,,139ac09c72489ea8
6.8497178,52.6119107,10,Zeisigweg,,Emlichheim,,,,,c3dab10991cc8926
6.8536656,52.6165188,3,HilbinkstraÃŸe,,Emlichheim,,,,,5d671ba3bbdd5e07
6.845526,52.6114515,23,Grasriete,,Emlichheim,,,,,8ad20599fc9aed14
6.8321818,52.6122574,19,Westerfeld,,Emlichheim,,,,,6bf0c24a5cd85ba9
6.8554754,52.6261098,18,MÃ¼ldersweg,,Emlichheim,,,,,8d616158446af955
6.8421964,52.6165664,4,RerinkstraÃŸe,,Emlichheim,,,,,2cacb52d0b8de354
6.845656,52.6259356,56,Heideweg,,Emlichheim,,,,,80da9c6638e24fef
6.8504342,52.6188233,5,BuchenstraÃŸe,,Emlichheim,,,,,f7d94949ed87e66a
6.8407291,52.6153911,18,Stettiner StraÃŸe,,Emlichheim,,,,,9e059c896dc55f66
6.8362108,52.6157092,6,Danziger StraÃŸe,,Emlichheim,,,,,b68a7e8420c42908
6.8401515,52.6107371,2,TulpenstraÃŸe,,Emlichheim,,,,,1d1f9573136e7977
6.8498649,52.6195996,44,UlmenstraÃŸe,,Emlichheim,,,,,90e784d179e892ea
6.8510406,52.6134031,4,FinkenstraÃŸe,,Emlichheim,,,,,a3b05dd3b183568c
6.8435065,52.6124577,44,Volzeler MÃ¼hlenweg,,Emlichheim,,,,,53c21bd694cb5b21
6.8531784,52.6052719,7,KirchstraÃŸe,,Emlichheim,,,,,5c34b9eb9d31fe61
6.8472403,52.6105454,11,Grasriete,,Emlichheim,,,,,f9a7fd4956bba625
6.8243406,52.6105363,27,Coevordener StraÃŸe,,Emlichheim,,,,,1a0db56ea4a392ff
6.854562,52.6096238,4,EmslandstraÃŸe,,Emlichheim,,,,,3f38232d2803cf0a
6.8507848,52.6254856,38,Heideweg,,Emlichheim,,,,,20afa643be0dee5a
6.8499223,52.6193762,33,UlmenstraÃŸe,,Emlichheim,,,,,b86064cc61ad817f
6.8358068,52.6156702,10,Danziger StraÃŸe,,Emlichheim,,,,,f7cd126a0cbe0cb6
6.8409018,52.6108593,34,Westerhook,,Emlichheim,,,,,a2ad650d3a3bb644
6.8541965,52.6171547,15,ErlenstraÃŸe,,Emlichheim,,,,,c59579fae8f9df82
6.8526293,52.6179278,21,EichenstraÃŸe,,Emlichheim,,,,,f3d53be477064293
6.8532124,52.6197614,26,UlmenstraÃŸe,,Emlichheim,,,,,26c394c4ad81d95c
6.835283,52.6173842,65,Westerfeld,,Emlichheim,,,,,84906b571c0f5b0c
6.8386651,52.6103112,12,TulpenstraÃŸe,,Emlichheim,,,,,154ae616d7f71085
6.8489987,52.6076048,22,Huskamp,,Emlichheim,,,,,b82f15fe6f749423
6.8307258,52.6109422,121,Volzeler MÃ¼hlenweg,,Emlichheim,,,,,80cf668826f7f3db
6.8376328,52.6136852,39,WiesenstraÃŸe,,Emlichheim,,,,,7ea333a52f141159
6.8357313,52.6199988,85,Westerfeld,,Emlichheim,,,,,39d046b92580df61
6.8495758,52.6129719,23,DrosselstraÃŸe,,Emlichheim,,,,,b2921338f7b18905
6.8535561,52.6057001,2,Wilsumer StraÃŸe,,Emlichheim,,,,,48546805d1b82db5
6.85398,52.6055604,4,Wilsumer StraÃŸe,,Emlichheim,,,,,7fe2674e29bf7757
6.8434258,52.6054093,6,WildestraÃŸe,,Emlichheim,,,,,6421d8c3c7951772
6.8505801,52.6184698,11,BuchenstraÃŸe,,Emlichheim,,,,,4cee8daa250bd2ff
6.8566343,52.6061172,8,BonhoefferstraÃŸe,,Emlichheim,,,,,b921ad29255b523e
6.8303815,52.6112039,108,Volzeler MÃ¼hlenweg,,Emlichheim,,,,,c2f1d816217af9e1
6.8373603,52.6133294,31,WiesenstraÃŸe,,Emlichheim,,,,,ef9790381cc86d9a
6.846428,52.6080116,8,Richterskamp,,Emlichheim,,,,,de9db88cc9cb352f
6.8437486,52.6145612,6,OstpreuÃŸenstraÃŸe,,Emlichheim,,,,,5aa365ea81a4383f
6.8363432,52.6041843,48,WildestraÃŸe,,Emlichheim,,,,,d7aaecf59c2de11f
6.8442486,52.6128905,23,OstpreuÃŸenstraÃŸe,,Emlichheim,,,,,681b76149e0957e3
6.8424821,52.6107635,6,BachstraÃŸe,,Emlichheim,,,,,26631e216bd4c864
6.8387798,52.6071538,77,HauptstraÃŸe,,Emlichheim,,,,,bc6c11da5aa9f798
6.8510666,52.609868,16,Am Bahnhof,,Emlichheim,,,,,44ead72b15c72785
6.8384872,52.6153952,79,Grasriete,,Emlichheim,,,,,22a133f6ed7634b2
6.8416393,52.6084735,14,Westerhook,,Emlichheim,,,,,1b1da163f36eb6f9
6.8366495,52.6089415,21,FuchsienstraÃŸe,,Emlichheim,,,,,cf1c2b992188a4df
6.8558763,52.6076225,15,Ringer StraÃŸe,,Emlichheim,,,,,adf672ecbf541859
6.8546736,52.6054686,10,Wilsumer StraÃŸe,,Emlichheim,,,,,8891e3cf411a4660
6.8431307,52.6116642,6A,BeethovenstraÃŸe,A,Emlichheim,,,,,d678dcb180070c14
6.838147,52.6147438,7,WeustingstraÃŸe,,Emlichheim,,,,,f10f0c6aee630a71
6.8520945,52.6055101,1,Bremarkt,,Emlichheim,,,,,2e7bb69b256ed194
6.8524714,52.6176572,17,EichenstraÃŸe,,Emlichheim,,,,,4e8da1f3c3a30d27
6.8563634,52.6139268,23,WintershallstraÃŸe,,Emlichheim,,,,,7056611ef15bdb82
